tglsj,barang,code_wr,qttsj,Price
6/13/2017,Jahit 40/2p 500 yds,498,2,18500
6/13/2017,Metalic Mas 125 gr,101,1,15500
6/13/2017,Metalic Mas 125 gr,101,20,15500
6/13/2017,Metalic Mas 125 gr,101,24,15500
6/13/2017,Metalic Warna 125 gr,14,1,14500
6/13/2017,Obras 180 gr Warna,159,2,10500
6/13/2017,Obras 180 gr Warna,165,2,10500
6/13/2017,Obras 180 gr Warna,292,2,10500
6/13/2017,Obras 180 gr Warna,321,2,10500
6/13/2017,Obras 180 gr Warna,471,1,10500
6/13/2017,Obras 180 gr Warna,499,2,10500
6/13/2017,Obras 180 gr Warna,499,4,10500
6/13/2017,Obras 180 gr Warna,550,2,10500
6/13/2017,Obras 500 gr Warna,500,2,24500
6/14/2017,Bordir Polyester 150 gr,3045,1,15000
6/14/2017,Bordir Polyester 150 gr,3156,1,15000
6/14/2017,Bordir Rayon 150 gr,1016,6,25000
6/14/2017,Bordir Rayon 150 gr,1041,6,25000
6/14/2017,Bordir Rayon 150 gr,1050,1,25000
6/14/2017,Bordir Rayon 150 gr,1051,1,25000
6/14/2017,Bordir Rayon 150 gr,1051,2,25000
6/14/2017,Bordir Rayon 150 gr,1054,3,25000
6/14/2017,Bordir Rayon 150 gr,1058,6,25000
6/14/2017,Bordir Rayon 150 gr,1060,10,25000
6/14/2017,Bordir Rayon 150 gr,1067,6,25000
6/14/2017,Bordir Rayon 150 gr,1127,1,25000
6/14/2017,Bordir Rayon 150 gr,1127,6,25000
6/14/2017,Bordir Rayon 150 gr,1129,6,25000
6/14/2017,Bordir Rayon 150 gr,1130,6,25000
6/14/2017,Bordir Rayon 150 gr,1130,6,25000
6/14/2017,Bordir Rayon 150 gr,1131,6,25000
6/14/2017,Bordir Rayon 150 gr,1132,6,25000
6/14/2017,Bordir Rayon 150 gr,1140,6,25000
6/14/2017,Bordir Rayon 150 gr,1141,1,25000
6/14/2017,Bordir Rayon 150 gr,1142,1,25000
6/14/2017,Bordir Rayon 150 gr,1143,1,25000
6/14/2017,Bordir Rayon 150 gr,1144,1,25000
6/14/2017,Bordir Rayon 150 gr,1155,1,25000
6/14/2017,Bordir Rayon 150 gr,1158,12,25000
6/14/2017,Bordir Rayon 150 gr,1158,6,25000
6/14/2017,Bordir Rayon 150 gr,1163,6,25000
6/14/2017,Bordir Rayon 150 gr,1164,12,25000
6/14/2017,Bordir Rayon 150 gr,1172,6,25000
6/14/2017,Bordir Rayon 150 gr,1176,12,25000
6/14/2017,Bordir Rayon 150 gr,1179,12,25000
6/14/2017,Bordir Rayon 150 gr,1180,12,25000
6/14/2017,Bordir Rayon 150 gr,1186,12,25000
6/14/2017,Bordir Rayon 150 gr,1188,1,25000
6/14/2017,Bordir Rayon 150 gr,1196,6,25000
6/14/2017,Bordir Rayon 150 gr,1204,1,25000
6/14/2017,Bordir Rayon 150 gr,1213,1,25000
6/14/2017,Bordir Rayon 150 gr,1296,1,25000
6/14/2017,Bordir Rayon 150 gr,1297,6,25000
6/14/2017,Bordir Rayon 150 gr,1310,6,25000
6/14/2017,Bordir Rayon 150 gr,1322,6,25000
6/14/2017,Bordir Rayon 150 gr,1324,12,25000
6/14/2017,Bordir Rayon 150 gr,1342,1,25000
6/14/2017,Bordir Rayon 150 gr,2093,12,25000
6/14/2017,Bordir Rayon 150 gr,2209,6,25000
6/14/2017,Bordir Rayon 150 gr,2234,2,25000
6/14/2017,Bordir Rayon 150 gr,2259,4,25000
6/14/2017,Jahit 20/2 5000 yds,346,1,12000
6/14/2017,Jahit 40/2 5000 yds,108,2,10000
6/14/2017,Jahit 40/2 5000 yds,150,1,10000
6/14/2017,Jahit 40/2 5000 yds,173,1,10000
6/14/2017,Jahit 40/2 5000 yds,185,2,10000
6/14/2017,Jahit 40/2 5000 yds,283,2,10000
6/14/2017,Jahit 40/2 5000 yds,313,2,10000
6/14/2017,Jahit 40/2 5000 yds,400,1,10000
6/14/2017,Jahit 40/2 5000 yds,499,3,10000
6/14/2017,Jahit 40/2 5000 yds,499,4,10000
6/14/2017,Jahit 40/2 5000 yds,500,4,10000
6/14/2017,Jahit 40/2 5000 yds,500,2,10000
6/14/2017,Jahit 40/2 5000 yds,500,2,10000
6/14/2017,Jahit 40/2 5000 yds,529,2,10000
6/14/2017,Jahit 40/2 5000 yds,539,1,10000
6/14/2017,Jahit 40/2 5000 yds,550,1,10000
6/14/2017,Jahit 40/2 5000 yds,569,1,10000
6/14/2017,Jahit 40/2p 500 yds,347,1,18500
6/14/2017,Jahit 40/2p 500 yds,500,2,18500
6/14/2017,Metalic Mas 125 gr,105,20,15500
6/14/2017,Obras 180 gr Warna,126,1,10500
6/14/2017,Obras 180 gr Warna,150,1,10500
6/14/2017,Obras 180 gr Warna,156,3,10500
6/14/2017,Obras 180 gr Warna,230,2,10500
6/14/2017,Obras 180 gr Warna,283,2,10500
6/14/2017,Obras 180 gr Warna,286,3,10500
6/14/2017,Obras 180 gr Warna,292,3,10500
6/14/2017,Obras 180 gr Warna,347,2,10500
6/14/2017,Obras 180 gr Warna,352,3,10500
6/14/2017,Obras 180 gr Warna,356,3,10500
6/14/2017,Obras 180 gr Warna,424,6,10500
6/14/2017,Obras 180 gr Warna,500,2,10500
6/14/2017,Obras 180 gr Warna,550,1,10500
6/14/2017,Obras 500 gr Warna,500,2,24500
6/15/2017,Bordir Polyester 150 gr,3149,6,15000
6/15/2017,Bordir Polyester 150 gr,3150,12,15000
6/15/2017,Bordir Rayon 150 gr,1016,6,25000
6/15/2017,Bordir Rayon 150 gr,1044,2,25000
6/15/2017,Bordir Rayon 150 gr,1049,3,25000
6/15/2017,Bordir Rayon 150 gr,1050,3,25000
6/15/2017,Bordir Rayon 150 gr,1073,12,25000
6/15/2017,Bordir Rayon 150 gr,1088,6,25000
6/15/2017,Bordir Rayon 150 gr,1131,6,25000
6/15/2017,Bordir Rayon 150 gr,1156,6,25000
6/15/2017,Bordir Rayon 150 gr,1157,6,25000
6/15/2017,Bordir Rayon 150 gr,1167,12,25000
6/15/2017,Bordir Rayon 150 gr,1179,12,25000
6/15/2017,Bordir Rayon 150 gr,1179,18,25000
6/15/2017,Bordir Rayon 150 gr,1179,6,25000
6/15/2017,Bordir Rayon 150 gr,1180,6,25000
6/15/2017,Bordir Rayon 150 gr,1210,18,25000
6/15/2017,Bordir Rayon 150 gr,1212,18,25000
6/15/2017,Bordir Rayon 150 gr,1297,6,25000
6/15/2017,Bordir Rayon 150 gr,1307,24,25000
6/15/2017,Bordir Rayon 150 gr,1308,3,25000
6/15/2017,Bordir Rayon 150 gr,1311,12,25000
6/15/2017,Bordir Rayon 150 gr,1319,12,25000
6/15/2017,Bordir Rayon 150 gr,2070,6,25000
6/15/2017,Bordir Rayon 150 gr,2259,1,25000
6/15/2017,Bordir Rayon 70 gr,1179,96,17000
6/15/2017,Bordir Rayon 70 gr,1180,96,17000
6/15/2017,Bordir Rayon 70 gr,1181,72,17000
6/15/2017,Bordir Rayon 70 gr,1204,24,17000
6/15/2017,Bordir Rayon 70 gr,1306,24,17000
6/15/2017,Bordir Rayon 70 gr,1322,24,17000
6/15/2017,Bordir Rayon 70 gr,2036,24,17000
6/15/2017,Bordir Rayon 70 gr,2111,24,17000
6/15/2017,Bordir Rayon 70 gr,2220,24,17000
6/15/2017,Bordir Rayon 70 gr,2313,24,17000
6/15/2017,Jahit 40/2 5000 yds,124,3,10000
6/15/2017,Jahit 40/2 5000 yds,185,12,10000
6/15/2017,Jahit 40/2 5000 yds,219,3,10000
6/15/2017,Jahit 40/2 5000 yds,240,2,10000
6/15/2017,Jahit 40/2 5000 yds,347,24,10000
6/15/2017,Jahit 40/2 5000 yds,347,24,10000
6/15/2017,Jahit 40/2 5000 yds,347,12,10000
6/15/2017,Jahit 40/2 5000 yds,348,12,10000
6/15/2017,Jahit 40/2 5000 yds,349,12,10000
6/15/2017,Jahit 40/2 5000 yds,368,12,10000
6/15/2017,Jahit 40/2 5000 yds,369,24,10000
6/15/2017,Jahit 40/2 5000 yds,370,6,10000
6/15/2017,Jahit 40/2 5000 yds,373,12,10000
6/15/2017,Jahit 40/2 5000 yds,386,24,10000
6/15/2017,Jahit 40/2 5000 yds,410,12,10000
6/15/2017,Obras 180 gr Warna,230,6,10500
6/15/2017,Obras 180 gr Warna,297,6,10500
6/15/2017,Obras 180 gr Warna,330,2,10500
6/15/2017,Obras 180 gr Warna,347,6,10500
6/15/2017,Obras 180 gr Warna,365,1,10500
6/15/2017,Obras 180 gr Warna,442,2,10500
6/15/2017,Obras 180 gr Warna,474,4,10500
6/15/2017,Obras 180 gr Warna,494,6,10500
6/15/2017,Obras 180 gr Warna,494,6,10500
6/15/2017,Obras 180 gr Warna,499,2,10500
6/15/2017,Obras 180 gr Warna,500,6,10500
6/15/2017,Obras 180 gr Warna,500,6,10500
6/15/2017,Obras 500 gr Warna,185,4,24500
6/15/2017,Obras 500 gr Warna,369,6,24500
6/15/2017,Obras 500 gr Warna,369,4,24500
6/15/2017,Obras 500 gr Warna,482,4,24500
6/15/2017,Obras 500 gr Warna,487,4,24500
6/15/2017,Obras 500 gr Warna,500,5,24500
6/16/2017,Bordir Rayon 150 gr,1015,4,25000
6/16/2017,Bordir Rayon 150 gr,1017,1,25000
6/16/2017,Bordir Rayon 150 gr,1027,1,25000
6/16/2017,Bordir Rayon 150 gr,1045,4,25000
6/16/2017,Bordir Rayon 150 gr,1048,1,25000
6/16/2017,Bordir Rayon 150 gr,1049,1,25000
6/16/2017,Bordir Rayon 150 gr,1051,2,25000
6/16/2017,Bordir Rayon 150 gr,1065,4,25000
6/16/2017,Bordir Rayon 150 gr,1068,7,25000
6/16/2017,Bordir Rayon 150 gr,1097,6,25000
6/16/2017,Bordir Rayon 150 gr,1121,1,25000
6/16/2017,Bordir Rayon 150 gr,1125,1,25000
6/16/2017,Bordir Rayon 150 gr,1161,4,25000
6/16/2017,Bordir Rayon 150 gr,1164,6,25000
6/16/2017,Bordir Rayon 150 gr,1176,12,25000
6/16/2017,Bordir Rayon 150 gr,1179,1,25000
6/16/2017,Bordir Rayon 150 gr,1179,9,25000
6/16/2017,Bordir Rayon 150 gr,1180,1,25000
6/16/2017,Bordir Rayon 150 gr,1180,9,25000
6/16/2017,Bordir Rayon 150 gr,1180,12,25000
6/16/2017,Bordir Rayon 150 gr,1210,1,25000
6/16/2017,Bordir Rayon 150 gr,1243,4,25000
6/16/2017,Bordir Rayon 150 gr,1265,1,25000
6/16/2017,Bordir Rayon 150 gr,1305,2,25000
6/16/2017,Bordir Rayon 150 gr,2004,6,25000
6/16/2017,Bordir Rayon 150 gr,2005,6,25000
6/16/2017,Bordir Rayon 150 gr,2042,4,25000
6/16/2017,Bordir Rayon 150 gr,2047,6,25000
6/16/2017,Bordir Rayon 150 gr,2048,4,25000
6/16/2017,Bordir Rayon 150 gr,2073,4,25000
6/16/2017,Bordir Rayon 150 gr,2112,4,25000
6/16/2017,Bordir Rayon 150 gr,2130,4,25000
6/16/2017,Bordir Rayon 150 gr,2183,12,25000
6/16/2017,Bordir Rayon 150 gr,2228,9,25000
6/16/2017,Bordir Rayon 150 gr,2232,6,25000
6/16/2017,Bordir Rayon 150 gr,2232,1,25000
6/16/2017,Bordir Rayon 150 gr,2278,6,25000
6/16/2017,Jahit 40/2 5000 yds,106,2,10000
6/16/2017,Jahit 40/2 5000 yds,149,1,10000
6/16/2017,Jahit 40/2 5000 yds,225,3,10000
6/16/2017,Jahit 40/2 5000 yds,305,12,10000
6/16/2017,Jahit 40/2 5000 yds,413,1,10000
6/16/2017,Jahit 40/2 5000 yds,473,6,10000
6/16/2017,Jahit 40/2 5000 yds,489,3,10000
6/16/2017,Jahit 40/2 5000 yds,499,4,10000
6/16/2017,Jahit 40/2 5000 yds,499,6,10000
6/16/2017,Jahit 40/2 5000 yds,500,6,10000
6/16/2017,Jahit 40/2p 500 yds,225,1,18500
6/16/2017,Jahit 40/2p 500 yds,225,1,18500
6/16/2017,Jahit 40/2p 500 yds,257,1,18500
6/16/2017,Jahit 40/2p 500 yds,347,1,18500
6/16/2017,Jahit 40/2p 500 yds,366,1,18500
6/16/2017,Jahit 40/2p 500 yds,370,1,18500
6/16/2017,Jahit 40/2p 500 yds,373,1,18500
6/16/2017,Jahit 40/2p 500 yds,475,1,18500
6/16/2017,Jahit 40/2p 500 yds,493,1,18500
6/16/2017,Jahit 40/2p 500 yds,498,1,18500
6/16/2017,Jahit 40/2p 500 yds,499,12,18500
6/16/2017,Jahit 40/2p 500 yds,499,2,18500
6/16/2017,Jahit 40/2p 500 yds,500,1,18500
6/16/2017,Jahit 40/2p 500 yds,500,1,18500
6/16/2017,Metalic Mas 125 gr,109,10,15500
6/16/2017,Metalic Warna 125 gr,16,1,14500
6/16/2017,Obras 180 gr Nat,498,2,9500
6/16/2017,Obras 180 gr Warna,305,8,10500
6/16/2017,Obras 180 gr Warna,419,2,10500
6/16/2017,Obras 180 gr Warna,499,2,10500
6/16/2017,Obras 500 gr Warna,369,2,24500
6/16/2017,Obras 500 gr Warna,500,1,24500
6/17/2017,Bordir Polyester 150 gr,3150,12,15000
6/17/2017,Bordir Rayon 150 gr,1017,3,25000
6/17/2017,Bordir Rayon 150 gr,1050,3,25000
6/17/2017,Bordir Rayon 150 gr,1050,2,25000
6/17/2017,Bordir Rayon 150 gr,1058,1,25000
6/17/2017,Bordir Rayon 150 gr,1095,12,25000
6/17/2017,Bordir Rayon 150 gr,1105,1,25000
6/17/2017,Bordir Rayon 150 gr,1116,1,25000
6/17/2017,Bordir Rayon 150 gr,1154,1,25000
6/17/2017,Bordir Rayon 150 gr,1165,5,25000
6/17/2017,Bordir Rayon 150 gr,1169,1,25000
6/17/2017,Bordir Rayon 150 gr,1179,2,25000
6/17/2017,Bordir Rayon 150 gr,1179,1,25000
6/17/2017,Bordir Rayon 150 gr,1180,1,25000
6/17/2017,Bordir Rayon 150 gr,1180,2,25000
6/17/2017,Bordir Rayon 150 gr,1180,12,25000
6/17/2017,Bordir Rayon 150 gr,1188,1,25000
6/17/2017,Bordir Rayon 150 gr,1242,1,25000
6/17/2017,Bordir Rayon 150 gr,1254,1,25000
6/17/2017,Bordir Rayon 150 gr,1255,1,25000
6/17/2017,Bordir Rayon 150 gr,1316,6,25000
6/17/2017,Bordir Rayon 150 gr,2157,1,25000
6/17/2017,Jahit 20/2 5000 yds,240,6,12000
6/17/2017,Jahit 20/2 5000 yds,292,78,12000
6/17/2017,Jahit 20/2 5000 yds,474,78,12000
6/17/2017,Jahit 20/2 5000 yds,500,150,12000
6/17/2017,Jahit 40/2 5000 yds,104,6,10000
6/17/2017,Jahit 40/2 5000 yds,137,1,10000
6/17/2017,Jahit 40/2 5000 yds,139,12,10000
6/17/2017,Jahit 40/2 5000 yds,150,2,10000
6/17/2017,Jahit 40/2 5000 yds,357,2,10000
6/17/2017,Jahit 40/2 5000 yds,456,2,10000
6/17/2017,Jahit 40/2 5000 yds,500,4,10000
6/17/2017,Jahit 40/2 5000 yds,500,12,10000
6/17/2017,Jahit 40/2 5000 yds,502,2,10000
6/17/2017,Jahit 40/2 5000 yds,529,12,10000
6/17/2017,Jahit 40/2 5000 yds,539,12,10000
6/17/2017,Jahit 40/2 5000 yds,550,12,10000
6/17/2017,Jahit 40/2 5000 yds,550,12,10000
6/17/2017,Jahit 40/2 5000 yds,565,12,10000
6/17/2017,Jahit 40/2p 500 yds,104,4,18500
6/17/2017,Jahit 40/2p 500 yds,194,1,18500
6/17/2017,Jahit 40/2p 500 yds,499,2,18500
6/17/2017,Jahit 40/2p 500 yds,499,1,18500
6/17/2017,Metalic Mas 125 gr,111,1,15500
6/17/2017,Obras 180 gr Warna,137,5,10500
6/17/2017,Obras 180 gr Warna,330,5,10500
6/17/2017,Obras 180 gr Warna,380,6,10500
6/17/2017,Obras 180 gr Warna,550,5,10500
6/19/2017,Bordir Polyester 150 gr,3149,12,15000
6/19/2017,Bordir Polyester 150 gr,3150,18,15000
6/19/2017,Bordir Polyester 150 gr,3150,12,15000
6/19/2017,Bordir Rayon 150 gr,1012,1,25000
6/19/2017,Bordir Rayon 150 gr,1028,1,25000
6/19/2017,Bordir Rayon 150 gr,1030,1,25000
6/19/2017,Bordir Rayon 150 gr,1127,12,25000
6/19/2017,Bordir Rayon 150 gr,1127,30,25000
6/19/2017,Bordir Rayon 150 gr,1129,30,25000
6/19/2017,Bordir Rayon 150 gr,1129,24,25000
6/19/2017,Bordir Rayon 150 gr,1131,30,25000
6/19/2017,Bordir Rayon 150 gr,1140,30,25000
6/19/2017,Bordir Rayon 150 gr,1144,60,25000
6/19/2017,Bordir Rayon 150 gr,1159,48,25000
6/19/2017,Bordir Rayon 150 gr,1164,3,25000
6/19/2017,Bordir Rayon 150 gr,1165,75,25000
6/19/2017,Bordir Rayon 150 gr,1176,18,25000
6/19/2017,Bordir Rayon 150 gr,1178,28,25000
6/19/2017,Bordir Rayon 150 gr,1179,30,25000
6/19/2017,Bordir Rayon 150 gr,1179,24,25000
6/19/2017,Bordir Rayon 150 gr,1179,48,25000
6/19/2017,Bordir Rayon 150 gr,1181,30,25000
6/19/2017,Bordir Rayon 150 gr,1181,12,25000
6/19/2017,Bordir Rayon 150 gr,1182,60,25000
6/19/2017,Bordir Rayon 150 gr,1186,30,25000
6/19/2017,Bordir Rayon 150 gr,1186,48,25000
6/19/2017,Bordir Rayon 150 gr,1188,12,25000
6/19/2017,Bordir Rayon 150 gr,1204,2,25000
6/19/2017,Bordir Rayon 150 gr,1206,18,25000
6/19/2017,Bordir Rayon 150 gr,1210,12,25000
6/19/2017,Bordir Rayon 150 gr,1212,36,25000
6/19/2017,Bordir Rayon 150 gr,1242,36,25000
6/19/2017,Bordir Rayon 150 gr,1242,18,25000
6/19/2017,Bordir Rayon 150 gr,1293,12,25000
6/19/2017,Bordir Rayon 150 gr,1299,30,25000
6/19/2017,Bordir Rayon 150 gr,1299,24,25000
6/19/2017,Bordir Rayon 150 gr,1302,11,25000
6/19/2017,Bordir Rayon 150 gr,1304,30,25000
6/19/2017,Bordir Rayon 150 gr,1311,12,25000
6/19/2017,Bordir Rayon 150 gr,1320,6,25000
6/19/2017,Bordir Rayon 150 gr,1323,1,25000
6/19/2017,Bordir Rayon 150 gr,1324,30,25000
6/19/2017,Bordir Rayon 150 gr,1324,24,25000
6/19/2017,Bordir Rayon 150 gr,1324,30,25000
6/19/2017,Bordir Rayon 150 gr,2043,6,25000
6/19/2017,Bordir Rayon 150 gr,2135,6,25000
6/19/2017,Bordir Rayon 150 gr,2253,12,25000
6/19/2017,Bordir Rayon 150 gr,2312,6,25000
6/19/2017,Bordir Rayon 150 gr,2314,75,25000
6/19/2017,Jahit 20/2 5000 yds,247,1,12000
6/19/2017,Jahit 20/2 5000 yds,347,1,12000
6/19/2017,Jahit 20/2 5000 yds,448,1,12000
6/19/2017,Jahit 20/2 5000 yds,488,1,12000
6/19/2017,Jahit 20/2 5000 yds,499,1,12000
6/19/2017,Jahit 20/2 5000 yds,500,1,12000
6/19/2017,Jahit 20/2 5000 yds,550,1,12000
6/19/2017,Jahit 40/2 5000 yds,148,12,10000
6/19/2017,Jahit 40/2 5000 yds,185,78,10000
6/19/2017,Jahit 40/2 5000 yds,239,24,10000
6/19/2017,Jahit 40/2 5000 yds,329,12,10000
6/19/2017,Jahit 40/2 5000 yds,330,12,10000
6/19/2017,Jahit 40/2 5000 yds,473,24,10000
6/19/2017,Jahit 40/2 5000 yds,494,6,10000
6/19/2017,Jahit 40/2 5000 yds,494,24,10000
6/19/2017,Jahit 40/2 5000 yds,499,6,10000
6/19/2017,Jahit 40/2 5000 yds,500,1,10000
6/19/2017,Jahit 40/2 5000 yds,500,6,10000
6/19/2017,Jahit 40/2 5000 yds,529,150,10000
6/19/2017,Jahit 40/2 5000 yds,529,3,10000
6/19/2017,Jahit 40/2 5000 yds,550,150,10000
6/19/2017,Jahit 40/2 5000 yds,550,12,10000
6/19/2017,Jahit 40/2p 500 yds,119,1,18500
6/19/2017,Jahit 40/2p 500 yds,140,1,18500
6/19/2017,Jahit 40/2p 500 yds,194,4,18500
6/19/2017,Jahit 40/2p 500 yds,196,1,18500
6/19/2017,Jahit 40/2p 500 yds,499,4,18500
6/19/2017,Metalic Mas 125 gr,111,2,15500
6/19/2017,Obras 180 gr Warna,135,2,10500
6/19/2017,Obras 180 gr Warna,305,2,10500
6/19/2017,Obras 180 gr Warna,412,1,10500
6/19/2017,Obras 180 gr Warna,454,2,10500
6/19/2017,Obras 180 gr Warna,499,5,10500
6/19/2017,Obras 180 gr Warna,500,2,10500
6/19/2017,Obras 180 gr Warna,500,4,10500
6/19/2017,Obras 180 gr Warna,530,4,10500
6/19/2017,Obras 500 gr Warna,150,2,24500
6/19/2017,Obras 500 gr Warna,330,2,24500
6/19/2017,Obras 500 gr Warna,449,6,24500
6/19/2017,Obras 500 gr Warna,493,5,24500
6/19/2017,Obras 500 gr Warna,499,2,24500
6/19/2017,Obras 500 gr Warna,500,1,24500
6/19/2017,Obras 500 gr Warna,550,2,24500
6/20/2017,Bordir Polyester 150 gr,3149,24,15000
6/20/2017,Bordir Polyester 150 gr,3150,24,15000
6/20/2017,Bordir Polyester 150 gr,3150,24,15000
6/20/2017,Bordir Rayon 150 gr,1012,2,25000
6/20/2017,Bordir Rayon 150 gr,1051,1,25000
6/20/2017,Bordir Rayon 150 gr,1052,2,25000
6/20/2017,Bordir Rayon 150 gr,1054,4,25000
6/20/2017,Bordir Rayon 150 gr,1057,3,25000
6/20/2017,Bordir Rayon 150 gr,1068,6,25000
6/20/2017,Bordir Rayon 150 gr,1087,12,25000
6/20/2017,Bordir Rayon 150 gr,1100,2,25000
6/20/2017,Bordir Rayon 150 gr,1140,5,25000
6/20/2017,Bordir Rayon 150 gr,1143,36,25000
6/20/2017,Bordir Rayon 150 gr,1144,1,25000
6/20/2017,Bordir Rayon 150 gr,1176,36,25000
6/20/2017,Bordir Rayon 150 gr,1184,36,25000
6/20/2017,Bordir Rayon 150 gr,1187,6,25000
6/20/2017,Bordir Rayon 150 gr,1188,2,25000
6/20/2017,Bordir Rayon 150 gr,1304,60,25000
6/20/2017,Bordir Rayon 150 gr,2116,1,25000
6/20/2017,Bordir Rayon 150 gr,2220,1,25000
6/20/2017,Jahit 40/2 5000 yds,104,1,10000
6/20/2017,Jahit 40/2 5000 yds,123,1,10000
6/20/2017,Jahit 40/2 5000 yds,194,2,10000
6/20/2017,Jahit 40/2 5000 yds,196,6,10000
6/20/2017,Jahit 40/2 5000 yds,207,1,10000
6/20/2017,Jahit 40/2 5000 yds,207,6,10000
6/20/2017,Jahit 40/2 5000 yds,236,1,10000
6/20/2017,Jahit 40/2 5000 yds,236,1,10000
6/20/2017,Jahit 40/2 5000 yds,283,1,10000
6/20/2017,Jahit 40/2 5000 yds,321,3,10000
6/20/2017,Jahit 40/2 5000 yds,347,2,10000
6/20/2017,Jahit 40/2 5000 yds,347,12,10000
6/20/2017,Jahit 40/2 5000 yds,368,2,10000
6/20/2017,Jahit 40/2 5000 yds,424,6,10000
6/20/2017,Jahit 40/2 5000 yds,454,12,10000
6/20/2017,Jahit 40/2 5000 yds,454,18,10000
6/20/2017,Jahit 40/2 5000 yds,473,6,10000
6/20/2017,Jahit 40/2 5000 yds,499,2,10000
6/20/2017,Jahit 40/2 5000 yds,499,1,10000
6/20/2017,Jahit 40/2 5000 yds,499,12,10000
6/20/2017,Jahit 40/2 5000 yds,499,6,10000
6/20/2017,Jahit 40/2 5000 yds,499,12,10000
6/20/2017,Jahit 40/2 5000 yds,529,12,10000
6/20/2017,Jahit 40/2 5000 yds,529,6,10000
6/20/2017,Jahit 40/2 5000 yds,539,1,10000
6/20/2017,Jahit 40/2 5000 yds,550,1,10000
6/20/2017,Jahit 40/2 5000 yds,550,18,10000
6/20/2017,Jahit 40/2 5000 yds,550,18,10000
6/20/2017,Jahit 40/2 5000 yds,550,1,10000
6/20/2017,Jahit 40/2p 500 yds,196,2,18500
6/20/2017,Jahit 40/2p 500 yds,500,3,18500
6/20/2017,Metalic Mas 125 gr,109,10,15500
6/20/2017,Obras 180 gr Nat,498,8,9500
6/20/2017,Obras 180 gr Warna,206,4,10500
6/20/2017,Obras 180 gr Warna,206,5,10500
6/20/2017,Obras 180 gr Warna,424,6,10500
6/20/2017,Obras 180 gr Warna,500,4,10500
6/20/2017,Obras 500 gr Nat,498,3,21000
6/20/2017,Obras 500 gr Nat,498,5,21000
6/20/2017,Obras 500 gr Warna,196,2,24500
6/20/2017,Obras 500 gr Warna,347,2,24500
6/20/2017,Obras 500 gr Warna,373,3,24500
6/20/2017,Obras 500 gr Warna,454,3,24500
6/20/2017,Obras 500 gr Warna,454,4,24500
6/20/2017,Obras 500 gr Warna,500,6,24500
6/20/2017,Obras 500 gr Warna,540,3,24500
6/20/2017,Obras 500 gr Warna,550,10,24500
6/20/2017,Obras 500 gr Warna,550,1,24500
6/20/2017,Obras 500 gr Warna,550,6,24500
7/3/2017,Bordir Rayon 150 gr,1015,1,25000
7/3/2017,Bordir Rayon 150 gr,1097,1,25000
7/3/2017,Bordir Rayon 150 gr,1174,1,25000
7/3/2017,Bordir Rayon 150 gr,1179,7,25000
7/3/2017,Bordir Rayon 150 gr,1180,4,25000
7/3/2017,Bordir Rayon 150 gr,1212,1,25000
7/3/2017,Bordir Rayon 150 gr,1271,1,25000
7/3/2017,Bordir Rayon 150 gr,1279,1,25000
7/3/2017,Bordir Rayon 150 gr,1298,1,25000
7/3/2017,Bordir Rayon 150 gr,1322,1,25000
7/3/2017,Bordir Rayon 150 gr,2045,1,25000
7/3/2017,Bordir Rayon 150 gr,2049,3,25000
7/3/2017,Bordir Rayon 150 gr,2100,3,25000
7/3/2017,Bordir Rayon 150 gr,2147,1,25000
7/3/2017,Bordir Rayon 150 gr,2183,1,25000
7/3/2017,Bordir Rayon 150 gr,2255,1,25000
7/3/2017,Bordir Rayon 150 gr,2257,1,25000
7/3/2017,Bordir Rayon 150 gr,2259,1,25000
7/3/2017,Jahit 20/2 5000 yds,206,1,12000
7/3/2017,Jahit 40/2 5000 yds,106,12,10000
7/3/2017,Jahit 40/2 5000 yds,196,2,10000
7/3/2017,Jahit 40/2 5000 yds,323,1,10000
7/3/2017,Jahit 40/2 5000 yds,415,6,10000
7/3/2017,Jahit 40/2 5000 yds,421,3,10000
7/3/2017,Jahit 40/2 5000 yds,425,12,10000
7/3/2017,Jahit 40/2 5000 yds,498,10,10000
7/3/2017,Jahit 40/2 5000 yds,499,3,10000
7/3/2017,Jahit 40/2 5000 yds,499,3,10000
7/3/2017,Jahit 40/2 5000 yds,499,4,10000
7/3/2017,Jahit 40/2 5000 yds,500,3,10000
7/3/2017,Jahit 40/2 5000 yds,500,4,10000
7/3/2017,Jahit 40/2 5000 yds,529,2,10000
7/3/2017,Jahit 40/2 5000 yds,529,6,10000
7/3/2017,Jahit 40/2 5000 yds,530,1,10000
7/3/2017,Jahit 40/2 5000 yds,539,2,10000
7/3/2017,Jahit 40/2 5000 yds,550,1,10000
7/3/2017,Jahit 40/2 5000 yds,550,3,10000
7/4/2017,Jahit 40/2 5000 yds,529,6,10000
7/4/2017,Jahit 40/2p 500 yds,104,2,18500
7/4/2017,Jahit 40/2p 500 yds,123,8,18500
7/4/2017,Jahit 40/2p 500 yds,125,1,18500
7/4/2017,Jahit 40/2p 500 yds,330,1,18500
7/4/2017,Jahit 40/2p 500 yds,347,1,18500
7/4/2017,Jahit 40/2p 500 yds,352,1,18500
7/4/2017,Jahit 40/2p 500 yds,499,1,18500
7/4/2017,Metalic Mas 125 gr,101,1,15500
7/4/2017,Metalic Mas 125 gr,101,2,15500
7/4/2017,Metalic Mas 125 gr,109,6,15500
